ticker,mkt_cap_m_yf,cash_m,debt_m,ev_m,operatingCashflow,name,region,primary_modality,size_band,revenue_m_at_t,has_revenue_at_t,net_cash_m,net_cash_to_mc,ev_cash_ratio,inv_ev_cash,peer_log_ev_resid,peer_log_ev_cash_resid,runway_months,cheapness_score,cheapness_raw,z_net_cash_to_mc,z_inv_ev_cash,z_peer_log_ev_resid,z_peer_log_ev_cash_resid,z_runway_months,bucket,ret_1y,ret_3y
VRDN,1401.653616878643,32.606,10.0,1379.047616878643,-26844000.0,VRDN,US,?,small,4.784,1,22.606,0.016128093080758094,42.294289912244466,0.023643853628347443,-0.12075237161616936,-0.42937586281272244,14.575771122038445,19.480519480519483,-0.2794364109361603,-0.16119253227402305,-0.21332622376630112,-0.19606207104478052,-0.6886522466414888,-0.11470542963439248,5.0,-0.8415841652716514,-0.5650164988801409
SLNO,814.5200727363643,23.099,0.0,791.4210727363643,-11683000.0,SLNO,US,?,small,0.0,0,23.099,0.028359031008774724,34.26213570874775,0.029186738634762975,0.12041928068618457,-0.3379085558650168,23.725755371051957,25.97402597402597,-0.1457185288658473,-0.1598751379843027,-0.21259171495994886,0.033631047133708646,-0.5765135295592209,0.5333885200653574,4.0,0.7192982116951778,-0.7602339108447977
WVE,1239.0111888626022,174.819,0.0,1064.1921888626023,-22862000.0,WVE,US,?,small,1.422,1,174.819,0.14109557812829907,6.087394327061717,0.16427389885923213,-0.008193176400522972,0.41247443984498233,60.0,90.9090909090909,0.26766100557327543,-0.14773228481211445,-0.19469080077985185,-0.08886011641235894,0.3434543722767593,3.0,1.0,-0.809229298689156,-0.925309228436662
CRNX,0.7215893844928741,44.973,0.0,-44.251410615507126,-19459000.0,CRNX,US,?,micro,2.428,1,44.973,62.324919083457104,-0.9839550533766288,,,,27.734004830669615,97.40259740259741,0.9817293076944302,3.0,0.0,0.0,0.0,0.8172930769443013,1.0,-0.16338778445904534,-0.05268422593412858
TECH,1360.639361476898,121.99,0.0,1238.649361476898,170367000.0,TECH,US,?,small,642.993,1,121.99,0.08965638026786661,10.153695888817921,0.09848630596680383,-0.07412149261730949,0.190281723280604,,35.064935064935064,-0.10278435170167714,-0.1532728006685398,-0.20340856531443566,-0.15165058280227364,0.07104659061113335,0.0,4.0,0.5267037236208036,2.627065069179988
VKTX,548.8266357918544,24.779,0.0,524.0476357918544,-18755000.0,VKTX,US,?,small,0.0,0,24.779,0.04514904777580361,21.14886136615095,0.047283869456939846,0.29945612446004555,-0.1283811152711707,15.854332178085842,28.57142857142857,-0.11497055039998103,-0.15806668532569448,-0.21019359521847625,0.20414665509453603,-0.31963334836881574,-0.02414487103721476,4.0,0.048366059841005615,-0.3986928304199414
TGTX,343.86923060148143,41.958,0.0,301.9112306014814,-128925000.0,TGTX,US,?,small,0.152,1,41.958,0.12201731433373335,7.195558191560165,0.1389746248140864,0.538947622127572,0.33984138534198305,3.9053403141361254,44.15584415584416,-0.034264893932809744,-0.14978720455160294,-0.19804330395445685,0.4322395853843933,0.2544064072547925,-0.8704927030427464,3.0,1.7073172291852727,3.6341464492552795
XENE,162.48704803653192,67.754,15.014,109.74704803653191,-34724000.0,XENE,US,?,micro,0.0,0,52.74000000000001,0.3245797165823487,1.6197869946649925,0.6173651247316144,0.9784340430236922,0.9874479674063853,23.41458357332105,93.5064935064935,0.36564993791404504,-0.1279692087768797,-0.13464995650850017,0.8508087059631989,1.0483706520778575,0.5113482024059759,1.0,1.0776544810715674,3.9508716409523474
COGT,529.0202834662056,55.671,0.0,473.3492834662056,-32489000.0,COGT,US,?,small,2.22,1,55.671,0.10523415025835456,8.502618660814528,0.11761082554585632,0.3436451664525455,0.2673531735100866,20.56240573732648,75.32467532467533,0.027633199654941713,-0.15159491910681283,-0.2008743023752241,0.24623252525249592,0.16553601902893197,0.3093282700574479,2.0,-0.8363636334080342,-0.5125000149011609
AXSM,84.84593865146184,13.968742,3.61942,74.49661665146184,-30053701.0,AXSM,US,?,micro,0.0,0,10.349322,0.121977812544616,5.333094179236887,0.18750840813823583,1.1466903412734182,0.4699266219524443,5.57751286605267,83.11688311688312,0.12652441658282637,-0.14979145928919732,-0.1916119074495827,1.0110568670932547,0.4138906211409686,-0.7520526178734257,1.0,35.65248335360596,12.397163004841842
DNLI,1955.7258926556588,77.123,0.0,1878.6028926556587,50116000.0,DNLI,US,?,small,129.1,1,77.123,0.039434462819979095,24.35852978561076,0.04105338084036283,-0.2550080962318102,-0.18974519683954427,,23.376623376623375,-0.23356720295322883,-0.1586822032551642,-0.2110192209984548,-0.3239279115193415,-0.39486557736560124,0.0,4.0,-0.15682477226755687,1.1587608326970886
RARE,2211.4183429578707,113.432,0.0,2097.986342957871,-290566000.0,RARE,US,?,mid,51.495,1,113.432,0.051293777299630985,18.495542201123765,0.054067082171791715,-0.30297576629344425,-0.07016119219934436,4.684594894103233,16.883116883116884,-0.29418388486908975,-0.15740483652601875,-0.20929472586277922,-0.36961256642397666,-0.24825585077138912,-0.8152980529965509,5.0,-0.017709302342924227,0.9339925764305927
CRSP,1481.4362515157623,456.649,0.0,1024.7872515157624,-96239000.0,CRSP,US,?,small,3.124,1,456.649,0.30824748586567263,2.244146492198083,0.44560370879377226,0.008193176400523416,0.8458546719294139,56.93936969419882,94.8051948051948,0.37849522094842697,-0.12972835330129592,-0.1574107160140385,-0.0732536699891844,0.8747775833400185,2.8859108747145656,1.0,1.1317815691237305,1.6524326072367894
OCUL,165.24200297189475,54.062,0.0,111.18000297189475,-49227000.0,OCUL,US,?,micro,0.34,1,54.062,0.3271686316293028,2.0565277454014788,0.4862565079591369,0.9728002091805181,0.8837713019649975,13.17862148820769,89.6103896103896,0.26326285919009873,-0.1276903567444762,-0.15202365874056648,0.8454430137253905,0.9212632883439308,-0.21366562452309468,1.0,-0.0075376812175881325,0.751256220298766
ALLO,3271.528367103569,92.432,0.0,3179.0963671035693,-44653000.0,ALLO,US,?,mid,0.0,0,92.432,0.028253461265822434,34.39389353366333,0.02907492863584174,-0.48347680227559486,-0.33957546748772893,24.840077934293326,20.77922077922078,-0.2532716209476165,-0.15988650890101822,-0.2126065313288165,-0.5415226785511273,-0.5785571595413229,0.6123160560694232,5.0,-0.03527667107960886,-0.44597103946462224
ZVRA,47.0895432431221,18.409,81.438,110.1185432431221,-54203000.0,ZVRA,US,?,micro,0.0,0,-63.029,-1.338492490245295,5.981777567663757,0.1671743873269029,0.9769664330091179,0.4200756153227049,4.075567773001494,74.02597402597402,0.023602417863030044,-0.30709871148237605,-0.19430644600435829,0.8494109466606465,0.35277339668923413,-0.8584354816136163,2.0,-0.7870786437090109,-0.6941713420595428
BNTC,,11.879,0.0,,,BNTC,US,?,unknown,0.0,0,11.879,,,,,,,60.3896103896104,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.6599999920215482,-0.8835555531620201
SVRA,266.05595275322725,24.301,0.0,241.75495275322726,-39275000.0,SVRA,US,?,micro,0.0,0,24.301,0.09133793004263172,9.948354090499455,0.10051914024200109,0.6354515103993243,0.19915464042133546,7.424875875238701,45.45454545454545,-0.02746068962949937,-0.1530916809470439,-0.20313918670108558,0.5241503833653174,0.08192476750452062,-0.6212037817913668,3.0,-0.408190235471254,-0.8361955110412366
CRVS,107.6188253372383,39.196,0.0,68.42282533723831,-40988000.0,CRVS,US,?,micro,0.0,0,39.196,0.3642113717295647,1.74565836659961,0.5728497735487114,1.1836258872456873,0.9549466208320513,11.475358641553624,92.20779220779221,0.3123010088615812,-0.12370048331278308,-0.14054885526318503,1.04623447045171,1.0085240726833669,-0.3343078371896231,1.0,0.48228881311465877,-0.34332424094542124
RIGL,3844.944615,76.322,0.0,3768.6226149999998,-58826000.0,RIGL,US,?,mid,44.509,1,76.322,0.019849960829669847,49.377933164749344,0.020251961471605195,-0.5573557594466463,-0.4966270324265478,15.569034100567775,12.987012987012985,-0.3720253711416187,-0.16079164990928801,-0.2137756963165057,-0.6118853761500948,-0.771102032629919,-0.0443525514952838,5.0,-0.06956523397694458,0.15217391304347827
SLDB,,86.366,0.0,,-70197000.0,SLDB,US,?,unknown,0.0,0,86.366,,,,,,14.764049745715628,49.35064935064935,-0.010136964308632996,0.0,0.0,0.0,0.0,-0.10136964308632994,3.0,-0.833955223880597,-0.9347014925373134
CRMD,140.44986169671535,17.62377,0.0,122.82609169671534,-23700565.0,CRMD,US,?,micro,0.429797,1,17.62377,0.12548086403998332,6.969342637626077,0.14348555552444808,0.9295362575934867,0.35371405857918714,8.923215121664821,80.51948051948052,0.0793095113126905,-0.14941414562251423,-0.1974455433428312,0.8042382044126857,0.27141427412257946,-0.5150763203904202,1.0,0.1286822364476592,-0.2945735929791825
MDXG,195.2866026082163,45.118,0.0,150.1686026082163,35796000.0,MDXG,US,?,micro,359.111,1,45.118,0.23103479397670545,3.3283523783903606,0.3004489568149676,0.842247751028752,0.6746765755259713,,88.31168831168831,0.20046093473120674,-0.1380449321268218,-0.17664572512732646,0.7211041832182647,0.664913613755328,0.0,1.0,3.2346369191310798,2.3743017265767725
CRDF,12.185375475805522,11.453133,0.0,0.7322424758055224,-13199013.0,CRDF,US,?,micro,0.378325,1,11.453133,0.9399080908701242,0.06393381407563524,15.641175400813347,3.1541719727302397,2.391175261332302,10.412717678208212,98.7012987012987,1.4502433191942543,-0.06169219131832626,1.856212372400568,2.9229926655729064,2.7693372261152116,-0.4095747622798521,1.0,-0.6100628982686688,0.8899371392185285
GTBP,,0.06,0.0,,-10677000.0,GTBP,US,?,unknown,0.0,0,0.06,,,,,,0.06743467266085978,29.87012987012987,-0.11423317967577795,0.0,0.0,0.0,0.0,-1.1423317967577793,4.0,-0.8753846112419578,-0.7239819004524887
RNTX,247.77436874780656,10.635,0.0,237.13936874780657,-27926000.0,RNTX,US,?,micro,0.0,0,10.635,0.04292211520403338,22.298013046338184,0.044847045246671505,0.6438232310282386,-0.15136029014248553,4.569934827759078,27.27272727272727,-0.13507363197933286,-0.1583065482267172,-0.2105165080770152,0.5321236530154492,-0.3478057662049678,-0.8234194325801093,4.0,-0.31785710960829183,-0.32976186070041935
CRBP,,41.748468,0.0,,-30067255.0,CRBP,US,?,unknown,4.822272,1,41.748468,,,,,,16.662033697455918,71.42857142857143,0.0033064677484519354,0.0,0.0,0.0,0.0,0.03306467748451935,2.0,-0.0650684594466755,-0.894520548720696
XBIO,,0.638115,0.0,,-6463957.0,XBIO,US,?,unknown,0.0,0,0.638115,,,,,,1.1846273111037093,32.467532467532465,-0.10632009731498619,0.0,0.0,0.0,0.0,-1.0632009731498617,4.0,-0.9268292713656965,-0.9344512224670158
ATNM,1343.3123011165123,13.673308,0.0,1329.6389931165124,-20571056.0,ATNM,US,?,small,0.0,0,13.673308,0.010178800557871199,97.24340248288946,0.01028347398864366,-0.10490685229511332,-0.7909542710338111,7.976240791916565,9.090909090909092,-0.41236784731096027,-0.1618333305548789,-0.21509665856518537,-0.18097071720088873,-1.1319465796182242,-0.5821505706763689,5.0,-0.4366924930879146,-0.48234277290221006
ABVC,,0.226688,0.0,,-900531.0,ABVC,US,?,unknown,0.006956,1,0.226688,,,,,,3.0207244392475103,36.36363636363637,-0.09331501001180993,0.0,0.0,0.0,0.0,-0.9331501001180991,4.0,-0.8786111089918348,-0.9058333290947809
VYNE,6891.892042089844,27.868,0.0,6864.0240420898435,-68664000.0,VYNE,US,?,mid,3.595,1,27.868,0.0040435920687390105,246.30486730622377,0.0040600090892914786,-0.8177519055212814,-1.1945671190682212,4.870325061167423,3.896103896103896,-0.6694794030713376,-0.16249415384393448,-0.2159213536056395,-0.8598880007643663,-1.6267750433268569,-0.8021427737878458,5.0,0.12621349135314763,-0.9381067971153154
KYNB,,89.258,0.0,,-76144000.0,KYNB,US,?,unknown,212.958,1,89.258,,,,,,14.066715696574912,48.05194805194805,-0.01507618568725396,0.0,0.0,0.0,0.0,-0.15076185687253957,3.0,-0.07324978392394121,-0.6953327571305099
BYSI,434.711475,3.889,0.0,430.822475,-39955000.0,BYSI,US,?,small,0.0,0,3.889,0.008946163659470915,110.77975700694266,0.009026919962799062,0.38452853914856355,-0.8475545331134482,1.1680140157677386,10.38961038961039,-0.3813138960909133,-0.16196609787172803,-0.21526316932565975,0.28517005902378995,-1.2013383764026144,-1.0643776938849798,5.0,-0.17333333333333334,-0.7583999888102213
IMNN,,13.353543,9.417037,,-7041686.0,IMNN,US,?,unknown,0.5,1,3.9365059999999996,,,,,,22.75627115437979,76.62337662337663,0.04647198930977894,0.0,0.0,0.0,0.0,0.46471989309778927,2.0,0.21276594097101076,-0.6170212730652166
TPST,,73.286,0.383,,-23647000.0,TPST,US,?,unknown,0.203,1,72.903,,,,,,37.19000296020637,84.4155844155844,0.14870620087089265,0.0,0.0,0.0,0.0,1.4870620087089261,1.0,-0.15220122636469924,-0.9557232708339632
VTGN,,10.3783,0.0,,-9058300.0,VTGN,US,?,unknown,0.0,0,10.3783,,,,,,13.748672488215226,46.75324675324675,-0.017328887697131545,0.0,0.0,0.0,0.0,-0.1732888769713154,3.0,-0.53999998304579,0.30000000000000004
ATYR,15.18228470723486,22.962,8.263,0.4832847072348603,-31063000.0,ATYR,US,?,micro,0.0,0,14.699,0.9681678537483519,0.021047152131123608,47.512366222755794,3.3346238376841213,2.8737125348827925,8.870489006213178,100.0,1.7305244088579081,-0.05864833233843964,3.0,3.0,3.0,-0.5188109144056027,1.0,-0.399481535709604,0.07574885376075446
MNOV,343.80427323054886,62.313418,0.0,281.49085523054885,-9114121.0,MNOV,US,?,small,0.0,0,62.313418,0.18124678153204268,4.517339351061578,0.22136924465614904,0.5693625999632848,0.5420231582741009,60.0,96.1038961038961,0.41225030100834426,-0.143407598806773,-0.18712487901870695,0.46120696621759383,0.5022808160529935,3.0,1.0,-0.17503063547392939,-0.6719706191272281
TVRD,18508.257144,15.081,0.0,18493.176144,-22301000.0,TVRD,US,?,large,13.469,1,15.081,0.000814825506403176,1226.2566238313111,0.000815489988445978,-1.2481846157647771,-1.8916754912265108,8.11497242276131,1.2987012987012987,-0.8996077957506954,-0.1628419242812546,-0.21635129719082857,-1.2698343208977863,-2.481428373897007,-0.5723242006919449,5.0,0.23923081618088937,-0.06307689960186302
KPRX,,8.004237,0.0,,-10844512.0,KPRX,US,?,unknown,1.65252,1,8.004237,,,,,,8.857092324670765,41.55844155844156,-0.0519759802186981,0.0,0.0,0.0,0.0,-0.5197598021869809,3.0,0.43655912033925737,-0.7835125545257119
